original_ID_ENTITA,original_id_dataset_originale,original_nome_dataset,original_last_update,original_municipio,original_indirizzo,original_civico,original_codice_albero,original_data_origine,original_genere_albero,original_specie_albero,original_varieta_albero,original_diam_tronc_albero,original_diam_chiom_albero,original_h_m_albero,original_longitudine,original_latitudine,original_Location,original_categoria,original_Funzionante_antenna,original_Città,original_CAP,original_NIL,original_TARGA_bottega,original_ANNO_ISTITUZIONE_bottega,original_attivita_storica,original_ent_WDPOI,original_P1566_WDPOI,original_codice_panchina,original_descrizione_codice_panchina,original_codice_tavolo,original_descrizione_codice_tavolo,original_Fonte_NIL,original_Shape_Length,original_Shape_Area,original_entLabel_WDPOI,original_wikidata_POI,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
17636,519.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.163490759358956,45.430104595382886,"(45.430104595382886, 9.163490759358956)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,54.79692431378596,"Via San Paolino, 24, 20142 Milano MI, Italia",45.430455,9.162997,,24,Via San Paolino,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
18545,451.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.204268202065435,45.430603619313466,"(45.430603619313466, 9.204268202065437)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,43.93835616943176,"Via Val Di Sole, 18, 20141 Milano MI, Italia",45.430359,9.203826,,18,Via Val Di Sole,20141,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
18899,68.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.244042894043217,45.43075673058631,"(45.43075673058631, 9.244042894043215)",fontana,,,20138.0,TRIULZO SUPERIORE,,,,,,,,,,,,,,,9.927679846393396,"Via FreikÃ¶fel, 2, 20138 Milano MI, Italia",45.430846,9.244045,,2,Via FreikÃ¶fel,20138,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
19026,117.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.197990880571586,45.43080728230747,"(45.43080728230747, 9.197990880571586)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,58.2976485567737,"Via Erice, 8, 20141 Milano MI, Italia",45.4305351,9.1986294,,8,Via Erice,20141,Comune di Milano,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
19180,348.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.170812049237808,45.43087591348255,"(45.430875913482545, 9.170812049237808)",fontana,,,20142.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,79.73235775757936,"Via Donna Prassede, 5a, 20142 Milano MI, Italia",45.431584,9.170651,,5a,Via Donna Prassede,20142,Comune di Milano,Conica Fallata,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
20161,2742.0,Wikidata,2024-07-31,,nan,19,,,,,,,,,9.2010151,45.4312808,"(9.2010151, 45.4312808)",biblioteca,,MILANO,20141.0,,,,,http://www.wikidata.org/entity/Q125745413,,,,,,,,,"Biblioteca del Centro APICE - Archivi della parola, dell'immagine e della comunicazione editoriale dell'Università degli studi di Milano",Si,1.5180434333655914,"Via Noto, 19, 20141 Milano MI, Italia",45.43127,9.201027,,19,Via Noto,20141,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
20484,1561.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.22472222,45.43138889,"(9.22472222, 45.43138889)","comune italiano soppresso, quartiere di Milano",,MILANO,20139.0,,,,,http://www.wikidata.org/entity/Q3878607,,,,,,,,,Nosedo,Si,0.5242791941238131,"20139 Milano MI, Italia",45.4314263,9.2246633,,,,20139,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
20947,120.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.201423457748607,45.43156540665279,"(45.43156540665279, 9.201423457748607)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,6.038429533660789,"Via Noto, 2, 20141 Milano MI, Italia",45.431521,9.201468,,2,Via Noto,20141,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
21105,530.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.176120165475483,45.43161578510468,"(45.43161578510468, 9.176120165475485)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,12.823525228164378,"Via Attilio Cassoni, 7, 20141 Milano MI, Italia",45.431731,9.176113,,7,Via Attilio Cassoni,20141,Comune di Milano,Conica Fallata,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
21216,17.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.163469758298987,45.43165499796543,"(45.43165499796543, 9.163469758298987)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,39.175326026761084,"Biblioteca Comunale Sant'Ambrogio, Via San Paolino, 18, 20142 Milano MI, Italia",45.4313301,9.1632756,Biblioteca Comunale Sant'Ambrogio,18,Via San Paolino,20142,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
21245,1350.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.24472222,45.43166667,"(9.24472222, 45.43166667)","quartiere di Milano, quartiere",,MILANO,20097.0,,,,,http://www.wikidata.org/entity/Q3940173,3169088.0,,,,,,,,Rogoredo,Si,2.848662735742437,"Via Monte Cengio - Via Freikofel, 20097 Milano MI, Italia",45.431688,9.244702,Via Monte Cengio - Via Freikofel,,,20097,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
21285,391.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.246853620764526,45.4316806902596,"(45.431680690259604, 9.246853620764526)",fontana,,,20138.0,ROGOREDO - SANTA GIULIA,,,,,,,,,,,,,,,0.30871882365225456,"Scuola dell’infanzia Via Monte Popera, Via Monte Piana, 20097 Milano MI, Italia",45.43129295,9.2469151657827,Scuola dell’infanzia Via Monte Popera,,Via Monte Piana,20097,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
21349,425.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.154492315775896,45.43170498664134,"(45.43170498664134, 9.154492315775896)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,36.16051407941365,"Via Enrico NÃ¶e, 4, 20133 Milano MI, Italia",45.431529,9.154882,,4,Via Enrico NÃ¶e,20133,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
22561,329.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.15057762366638,45.43220012180453,"(45.43220012180453, 9.150577623666381)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,33.06521330585915,"Via Boffalora, 111, 20142 Milano MI, Italia",45.432454,9.150357,,111,Via Boffalora,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
22811,247.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.146381950765695,45.4323246479486,"(45.4323246479486, 9.146381950765695)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,7.834056967241617,"20142 Milano MI, Italia",45.4322726,9.146454,,,,20142,,Boffalora,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
22877,46.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.15619201068428,45.43235326838737,"(45.43235326838737, 9.156192010684281)",NIL,,,,BARONA,,,,,,,,,,Milano 2030 - PGT Approvato,6836.011433264195,2006248.7404270647,,,130.07253130603965,"Via Enrico De Nicola, 3, 20142 Milano MI, Italia",45.4312,9.156471,,3,Via Enrico De Nicola,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
22944,2851.0,Wikidata,2024-07-31,,nan,112,,,,,,,,,9.150829,45.432389,"(9.150829, 45.432389)",chiesa,,MILANO,20142.0,,,,,http://www.wikidata.org/entity/Q119075357,,,,,,,,,chiesa di Santa Bernardetta,Si,26.061088860909205,"Via Boffalora, 112, 20142 Milano MI, Italia",45.432236,9.151082,,112,Via Boffalora,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
23165,268.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.180979501492814,45.43250092830579,"(45.43250092830579, 9.180979501492814)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,51.56140159174264,"Via Medeghino, 18, 20141 Milano MI, Italia",45.4321264,9.1813691,,18,Via Medeghino,20141,Comune di Milano,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
23571,3995.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.17329,45.43272,"(9.17329, 45.43272)",ponte pedonale,,MILANO,20084.0,,,,,http://www.wikidata.org/entity/Q111983456,,,,,,,,,ponte di via Neera,Si,0.7284255033536251,"Naviglio Pavese, 20084 Lacchiarella MI, Italia",45.29720448608248,9.141136248453606,Naviglio Pavese,,,20084,,,Lacchiarella,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
23589,126.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.205555641654216,45.43272752724248,"(45.432727527242484, 9.205555641654215)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,68.60257838424414,"Via Ermanno Wolf Ferrari, 19, 20141 Milano MI, Italia",45.432146,9.205262,,19,Via Ermanno Wolf Ferrari,20141,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
23649,2810.0,Wikidata,2024-07-31,,nan,1,,,,,,,,,9.149117,45.432757,"(9.149117, 45.432757)",teatro,,MILANO,20142.0,,,,,http://www.wikidata.org/entity/Q120070620,,,,,,,,,Teatro Edi - Centro Sociale Barrio's,Si,32.15406369522723,"Via Teramo, 1, 20142 Milano MI, Italia",45.433045,9.149154,,1,Via Teramo,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
24984,105.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.183835774690074,45.43348929249776,"(45.433489292497754, 9.183835774690074)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,16.36933494372273,"Via Volvinio, 48, 20141 Milano MI, Italia",45.433623,9.183748,,48,Via Volvinio,20141,Comune di Milano,Conica Fallata,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
25200,223.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.239166666,45.433611111,"(9.239166666, 45.433611111)",stazione ferroviaria di superficie,,MILANO,20139.0,,,,,http://www.wikidata.org/entity/Q801189,3173421.0,,,,,,,,stazione di Milano Rogoredo,Si,4.870681914499231,"Milano Rogoredo, 20139 Milano MI, Italia",45.433581,9.239212,Milano Rogoredo,,,20139,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
25432,145.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.247958655677914,45.4337464383018,"(45.4337464383018, 9.247958655677914)",fontana,,,20138.0,ROGOREDO - SANTA GIULIA,,,,,,,,,,,,,,,32.18199234412506,"Via Eugenio Medea, 10, 20097 Milano MI, Italia",45.4336488,9.2475704,,10,Via Eugenio Medea,20097,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
25570,169.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.156197822972368,45.43382918099197,"(45.43382918099197, 9.156197822972368)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,138.56755800849007,"Via Voltri, 28, 20142 Milano MI, Italia",45.433835,9.154422,,28,Via Voltri,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
25584,23.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.170449049588068,45.43384090564458,"(45.43384090564458, 9.170449049588067)",fontana,,,20142.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,30.48214835938165,"Via Privata dell'Innominato, 6, 20142 Milano MI, Italia",45.434108,9.170537,,6,Via Privata dell'Innominato,20142,Comune di Milano,Conica Fallata,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
25918,358.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.195433632279205,45.43400727944954,"(45.43400727944954, 9.195433632279203)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,47.55724798443938,"Via Campazzino, 11, 20141 Milano MI, Italia",45.4337015,9.1950075,,11,Via Campazzino,20141,Comune di Milano,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
26347,644.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.220608651762822,45.434184365295856,"(45.434184365295856, 9.220608651762822)",fontana,,,20139.0,LODI - CORVETTO,,,,,,,,,,,,,,,21.905556837708517,"Via Ravenna, 13, 20139 Milano MI, Italia",45.434174,9.220889,,13,Via Ravenna,20139,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
26999,609.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.178027578928004,45.43444896367426,"(45.43444896367426, 9.178027578928004)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,8.098566978966115,"Via Montegani - Via Palmieri, 20136 Milano MI, Italia",45.4345079,9.1779666,Via Montegani - Via Palmieri,,Via Montegani - Via Palmieri,20136,,Chiesa Rossa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
27518,323.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.141667201667603,45.43464566870962,"(45.43464566870962, 9.141667201667605)",fontana,,,20142.0,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO,,,,,,,,,,,,,,,154.70847826886612,"Via Don Primo Mazzolari, 32, 20142 Milano MI, Italia",45.433957,9.14339,,32,Via Don Primo Mazzolari,20142,Comune di Milano,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
27550,633.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.205689902543671,45.43466295354067,"(45.43466295354067, 9.205689902543671)",fontana,,,20139.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,41.5301699831015,"Via Gargano, 56, 20139 Milano MI, Italia",45.434739,9.206211,,56,Via Gargano,20139,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
27564,272.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.18674174500544,45.43466818285477,"(45.43466818285477, 9.18674174500544)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,6.295566996999716,"Via Lorenzo Valla, 20141 Milano MI, Italia",45.434926,9.187094,Via Lorenzo Valla,,Via Lorenzo Valla,20141,Morivione,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
28014,548.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.197393091831636,45.43481434507393,"(45.43481434507393, 9.197393091831637)",fontana,,,20141.0,VIGENTINO - Q.RE FATIMA,,,,,,,,,,,,,,,55.993687026080224,"Via Adelaide Coari, 7, 20141 Milano MI, Italia",45.434311,9.197372,,7,Via Adelaide Coari,20141,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
28558,65.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.235779921249282,45.43497946871107,"(45.43497946871107, 9.235779921249282)",fontana,,,20139.0,LODI - CORVETTO,,,,,,,,,,,,,,,24.778822404036138,"Piazza Federico Mistral, 7, 20139 Milano MI, Italia",45.435115,9.236032,,7,Piazza Federico Mistral,20139,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
29010,335.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.154804302071224,45.43512980898322,"(45.43512980898322, 9.154804302071225)",fontana,,,20142.0,BARONA,,,,,,,,,,,,,,,35.08328982447053,"Via Voltri, 10, 20142 Milano MI, Italia",45.434882,9.154526,,10,Via Voltri,20142,Comune di Milano,Quartiere Sant Ambrogio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
30760,129.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.21669855077884,45.43580597308098,"(45.43580597308098, 9.216698550778839)",fontana,,,20139.0,SCALO ROMANA,,,,,,,,,,,,,,,72.51584880378044,"Via San Dionigi, 11, 20139 Milano MI, Italia",45.435953,9.217604,,11,Via San Dionigi,20139,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
31282,146.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.245714723746,45.43603674101235,"(45.43603674101235, 9.245714723746001)",fontana,,,20138.0,ROGOREDO - SANTA GIULIA,,,,,,,,,,,,,,,31.673157864350937,"Via Del Futurismo, 21, 20138 Milano MI, Italia",45.436264,9.24547,,21,Via Del Futurismo,20138,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
31774,69.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.243838552839218,45.43624576214056,"(45.43624576214056, 9.243838552839218)",fontana,,,20138.0,ROGOREDO - SANTA GIULIA,,,,,,,,,,,,,,,0,"Parco Trapezio, Via Fausto Melotti, 20139 Milano MI, Italia",45.43622755,9.243198904126052,Parco Trapezio,,Via Fausto Melotti,20139,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
31818,2736.0,Wikidata,2024-07-31,,nan,7,,,,,,,,,9.217496865,45.436260576,"(9.217496865, 45.436260576)",monumento,,MILANO,20139.0,,,,,http://www.wikidata.org/entity/Q125756309,,,,,,,,,,Si,5.796637464505237,"Via San Dionigi, 7, 20139 Milano MI, Italia",45.436232,9.217559,,7,Via San Dionigi,20139,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
31918,500.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.141457047543549,45.436301624548015,"(45.436301624548015, 9.141457047543549)",fontana,,,20142.0,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO,,,,,,,,,,,,,,,221.0771067530573,"Via Cesare Chiodi, 5, 20142 Milano MI, Italia",45.4382418,9.1408381,,5,Via Cesare Chiodi,20142,Comune di Milano,Restocco Maroni,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
32287,437.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.174639055980682,45.43648197579828,"(45.43648197579828, 9.174639055980682)",fontana,,,20141.0,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,,,,,,,,,,,,,,,5.986479253428432,"Via della Chiesa Rossa, 20143 Milano MI, Italia",45.436361,9.1745336,Via della Chiesa Rossa,,Via della Chiesa Rossa,20143,,Chiesa Rossa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
32289,35.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.228445660303333,45.43648351424041,"(45.43648351424041, 9.228445660303333)",NIL,,,,LODI - CORVETTO,,,,,,,,,,Milano 2030 - PGT Approvato,9078.67784954078,3638954.8699819576,,,36.08526652336122,"Via Vittorio Barzoni, 4f, 20139 Milano MI, Italia",45.4366,9.228014,,4f,Via Vittorio Barzoni,20139,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
32655,33.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.243522262264957,45.43667183223408,"(45.436671832234076, 9.243522262264957)",NIL,,,,ROGOREDO - SANTA GIULIA,,,,,,,,,,Milano 2030 - PGT Approvato,6012.496434607579,1200116.3812189642,,,0,"Parco Trapezio, Via Fausto Melotti, 20139 Milano MI, Italia",45.43622755,9.243198904126052,Parco Trapezio,,Via Fausto Melotti,20139,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
32876,455.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.210946658319596,45.43677521451511,"(45.43677521451511, 9.210946658319596)",fontana,,,20139.0,SCALO ROMANA,,,,,,,,,,,,,,,18.44381931030622,"Via Marco d'Agrate, 32, 20139 Milano MI, Italia",45.436908,9.210805,,32,Via Marco d'Agrate,20139,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
